compound_id	compound_name	category
Homoterpenoids	a homoterpenoid	Polyisoprenoids
Hopanoids	a hopanoid	Terpenoids
Hopanoids	a hopanoid	Polyisoprenoids
Hormones	a hormone	Others
HpEPE	an HpEPE	Organic-Acids
HpEPE	an HpEPE	Alkyl-Hydro-Peroxides
HpETrE	an HpETrE	Organic-Acids
HpETrE	an HpETrE	Alkyl-Hydro-Peroxides
Hpr-Histidine	an [HPr]-L-histidine	Protein-Amino-Acids
Hpr-pi-phospho-L-histidines	an [HPr protein]-N&pi;-phospho-L-histidine	Protein-Amino-Acids
Hyaluronan	hyaluronan	Carbohydrates
Hyaluronan-NAc-glucosaminide	N-acetyl-&alpha;-D-glucosaminyl-[hyaluronan]	Carbohydrates
Hyaluronan-glucuronate-terminal	&beta;-D-glucuronosyl-[hyaluronan]	Carbohydrates
Hydrazides	a hydrazide	Others
Hydrazines	a hydrazine	Others
Hydride-Acceptors	an unknown electron carrier	Redox-Electron-Carriers
Hydrocarbons	a hydrocarbon	Others
Hydroperoxy-Fatty-Acids	a hydroperoxy fatty acid	Organic-Acids
Hydroperoxy-Fatty-Acids	a hydroperoxy fatty acid	Alkyl-Hydro-Peroxides
Hydroperoxy-icosatetraenoates	an HpETE	Organic-Acids
Hydroperoxy-icosatetraenoates	an HpETE	Alkyl-Hydro-Peroxides
Hydroperoxy-octadecatrienoates	an HpOTre	Organic-Acids
Hydroperoxy-octadecatrienoates	an HpOTre	Alkyl-Hydro-Peroxides
Hydrophilic-Solute-Or-Ion-LT-600Da	hydrophilic solute or ion < 600 Da	Others
Hydrophobic-amino-acid-esters	an ester of hydrophobic-amino acids	Others
Hydroxamate-siderophores	a hydroxamate siderophore	Siderophore
Hydroxamates	a hydroxamate	Others
Hydroxy-Amino-Acids	a hydroxylated amino acid	Organic-Acids
Hydroxy-Amino-Acids	a hydroxylated amino acid	Amino-Acids
Hydroxy-Butyrates	2-hydroxybutanoate	Organic-Acids
Hydroxy-D-Amino-Acids	a hydroxy-D-amino acid	Organic-Acids
Hydroxy-D-Amino-Acids	a hydroxy-D-amino acid	Amino-Acids
Hydroxy-L-Amino-Acids	a hydroxy-L-amino acid	Organic-Acids
Hydroxy-L-Amino-Acids	a hydroxy-L-amino acid	Amino-Acids
Hydroxy-carboxylates	a hydroxylated carboxylate	Organic-Acids
Hydroxy-epoxy-icosatrienoates	a hydroxy epoxy icosatrienoate	Organic-Acids
Hydroxy-fatty-acid-derivs	a hydroxylated fatty acid derivative	Organic-Acids
Hydroxy-fatty-acids	a hydroxylated fatty acid	Organic-Acids
Hydroxy-phthioceranyl-CoA	a (hydroxy)phthioceranyl-CoA	Thioesters
Hydroxyanthraquinones	a hydroxyanthraquinone	LONG-CHAIN-KETONE
Hydroxyanthraquinones	a hydroxyanthraquinone	Carbotricyclic-Compounds
Hydroxyflavones	a hydroxyflavone	Organic-Heteropolycyclic-Compounds
Hydroxyflavones	a hydroxyflavone	Organic-aromatic-compounds
Hydroxyflavonones	a hydroxyflavonone	Organic-Heteropolycyclic-Compounds
Hydroxyflavonones	a hydroxyflavonone	Organic-aromatic-compounds
Hydroxyketones	a hydroxyketone	LONG-CHAIN-KETONE
Hydroxymethylbilane-Synthase-Cys	an apo-[hydroxymethylbilane synthase]-L-cysteine	Protein-Amino-Acids
Hydroxymethylbilane-Synthase-ES	a holo [hydroxymethylbilane synthase] ES intermediate	Protein-Amino-Acids
Hydroxymethylbilane-Synthase-ES2	a [hydroxymethylbilane synthase] ES2 intermediate	Protein-Amino-Acids
Hydroxymethylbilane-Synthase-ES3	a [hydroxymethylbilane synthase] ES3 intermediate	Protein-Amino-Acids
Hydroxymethylbilane-Synthase-ES4	a [hydroxymethylbilane synthase] ES4 intermediate	Protein-Amino-Acids
Hydroxyphthioceranic-Acids	a hydroxyphthioceranate	Organic-Acids
Hydroxyphthioceranyl-CoA	a hydroxyphthioceranyl-CoA	Thioesters
Hydroxysteroids	a hydroxysteroid	Others
Hypoxanthine-37-In-tRNA-Alanines	a hypoxanthine37 in tRNAala	Nucleosides
Hypoxanthine-In-Double-Stranded-RNAs	a hypoxanthine in double-stranded RNA	Nucleosides
Hypoxanthine-In-tRNAs-34s	a hypoxanthine 34 in tRNAs	Nucleosides
Hypoxanthine-Nucleotides	a hypoxanthine nucelotide	Nucleotides
IDP	IDP	Organonitrogen-Heterocyclic-Compounds
IDP	IDP	Organonitrogen-Compounds
IDP	IDP	Organic-Heteropolycyclic-Compounds
IDP	IDP	Nucleotides
III2-a-Fucosyllactotetraosylceramides	a III2-&alpha;-fucosyllactotetraosylceramide	Carbohydrates
III2-a-Fucosyllactotetraosylceramides	a III2-&alpha;-fucosyllactotetraosylceramide	Glycolipids
III2-a-Fucosyllactotetraosylceramides	a III2-&alpha;-fucosyllactotetraosylceramide	SPHINGOLIPIDS
ILE	L-isoleucine	Organic-Acids
ILE	L-isoleucine	Amino-Acids
IM-2-type-lactones	an IM-2 type &gamma;-butyrolactone	Lactones
IMIDAZOLE-ACETOL-P	3-(imidazol-4-yl)-2-oxopropyl phosphate	Others
IMIDAZOLE-LACTATE	3-(imidazol-5-yl)lactate	Others
IMIDAZOLE-PROPIONATE	3-(1H-imidazol-1-yl)propanoate	Others
IMIDAZOLE-PYRUVATE	3-(imidazol-5-yl)pyruvate	Others
IMIDAZOLE-RING	1H-imidazole	Organonitrogen-Heterocyclic-Compounds
IMIDAZOLE-RING	1H-imidazole	Organonitrogen-Compounds
IMIDAZOLE_ACETALDEHYDE	imidazole acetaldehyde	Others
IMINO-GROUP	an imino group	Simple-Groups
IMINOASPARTATE	2-iminosuccinate	Others
IMP	IMP	Organonitrogen-Heterocyclic-Compounds
IMP	IMP	Organonitrogen-Compounds
IMP	IMP	Organic-Heteropolycyclic-Compounds
IMP	IMP	Nucleotides
IN-CHAIN-HYDROXY-FATTY-ACID	an in-chain hydroxy fatty acid	Organic-Acids
INDICAN	indican	Others
INDOL-YLACETYL-MYO-INOSITOL-ARABINOSIDE	(indol-3-yl)acetyl-myo-inositol L-arabinoside	Cyclic-Alcohols
INDOLE	indole	Indoles
INDOLE-3-ACETALDOXIME	(E)-(indol-3-yl)acetaldehyde oxime	Aldoxime
INDOLE-3-ACETYL-ALA	(indol-3-yl)acetyl-L-alanine	Organic-Acids
INDOLE-3-ACETYL-ALA	(indol-3-yl)acetyl-L-alanine	Amino-Acids
INDOLE-3-ACETYL-ALA	(indol-3-yl)acetyl-L-alanine	Indoles
INDOLE-3-ACETYL-ASP	(indol-3-yl)acetyl-L-aspartate	Organic-Acids
INDOLE-3-ACETYL-ASP	(indol-3-yl)acetyl-L-aspartate	Amino-Acids
INDOLE-3-ACETYL-ASP	(indol-3-yl)acetyl-L-aspartate	Indoles
INDOLE-3-ACETYL-BETA-4-D-GLUCOSE	4-O-(indol-3-ylacetyl)-&beta;-D-glucose	Others
INDOLE-3-ACETYL-BETA-6-D-GLUCOSE	6-O-(indol-3-ylacetyl)-&beta;-D-glucose	Others
INDOLE-3-ACETYL-GLN	(indol-3-yl)acetyl-L-glutamine	Organic-Acids
INDOLE-3-ACETYL-GLN	(indol-3-yl)acetyl-L-glutamine	Amino-Acids
INDOLE-3-ACETYL-GLN	(indol-3-yl)acetyl-L-glutamine	Indoles
INDOLE-3-ACETYL-GLU	(indol-3-yl)acetyl-L-glutamate	Organic-Acids
INDOLE-3-ACETYL-GLU	(indol-3-yl)acetyl-L-glutamate	Amino-Acids
INDOLE-3-ACETYL-GLU	(indol-3-yl)acetyl-L-glutamate	Indoles
INDOLE-3-ACETYL-LEU	(indol-3-yl)acetyl-L-leucine	Organic-Acids
INDOLE-3-ACETYL-LEU	(indol-3-yl)acetyl-L-leucine	Amino-Acids
INDOLE-3-ACETYL-LEU	(indol-3-yl)acetyl-L-leucine	Indoles
INDOLE-3-ACETYL-POLYPEPTIDE	an indole-3-acetyl-polypeptide	Others
INDOLE-3-CARBOXALDEHYDE	indole-3-carbaldehyde	Phytoalexins
INDOLE-3-CARBOXALDEHYDE	indole-3-carbaldehyde	Indoles
INDOLE-3-GLYCEROL-P	(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate	Indoles
INDOLE-3-GLYCOL	(indol-3-yl)glycol	Indoles
INDOLE-3-GLYCOLATE	(2R)-2-hydroxy-2-(indol-3-yl)acetate	Indoles
INDOLE-3-GLYOXYLATE	2-(indol-3-yl)-2-oxoacetate	Indoles
INDOLE-3-KETOL	2-hydroxy-1-(indol-3-yl)ethanone	Indoles
INDOLE-CARBOXY-HYDRO-THIAZOLE	(R)-dihydrocamalexate	Indoles
INDOLE-CARBOXY-HYDRO-THIAZOLE	(R)-dihydrocamalexate	Organonitrogen-Heterocyclic-Compounds
INDOLE-CARBOXY-HYDRO-THIAZOLE	(R)-dihydrocamalexate	Phytoalexins
INDOLE-CARBOXY-HYDRO-THIAZOLE	(R)-dihydrocamalexate	Organonitrogen-Compounds
INDOLE-CARBOXY-HYDRO-THIAZOLE	(R)-dihydrocamalexate	Thiazoles
INDOLE-HYDROXYMETHYL-S-CYSTEINE-ADDUCT	S-indole-L-cysteine	Amino-Acids
INDOLE-HYDROXYMETHYL-S-CYSTEINE-ADDUCT	S-indole-L-cysteine	Indoles
INDOLE-HYDROXYMETHYL-S-CYSTEINE-ADDUCT	S-indole-L-cysteine	Phytoalexins
INDOLE-HYDROXYMETHYL-S-CYSTEINE-ADDUCT	S-indole-L-cysteine	Organic-Acids
INDOLE-HYDROXYMETHYL-S-CYSTEINE-ADDUCT	S-indole-L-cysteine	S-Substituted-L-Cysteines
INDOLE-PROPIONATE	3-(1H-indol-3-yl)propanoate	Indoles
INDOLEYL-CPD	(indol-3-yl)acetonitrile	Indoles
INDOLE_ACETALDEHYDE	(indol-3-yl)acetaldehyde	Indoles
INDOLE_ACETATE_AUXIN	(indol-3-yl)acetate	Plant-Hormones
INDOLE_ACETATE_AUXIN	(indol-3-yl)acetate	Indoles
INDOLE_LACTATE	indole-3-lactate	Indoles
INDOLE_PYRUVATE	(indol-3-yl)pyruvate	Indoles
INDOXYL	indoxyl	Indoles
INOSINE	inosine	Organonitrogen-Heterocyclic-Compounds
INOSINE	inosine	Organonitrogen-Compounds
INOSINE	inosine	Nucleosides
INOSINE	inosine	Organic-Heteropolycyclic-Compounds
INOSITOL-1-3-4-TRIPHOSPHATE	D-myo-inositol (1,3,4)-trisphosphate	Cyclic-Alcohols
INOSITOL-1-4-5-TRISPHOSPHATE	D-myo-inositol (1,4,5)-trisphosphate	Cyclic-Alcohols
INOSITOL-1-4-BISPHOSPHATE	D-myo-inositol (1,4)-bisphosphate	Cyclic-Alcohols
INOSITOL-1456-TETRAKISPHOSPHATE	D-myo-inositol (1,4,5,6)-tetrakisphosphate	Cyclic-Alcohols
INS356P3	D-myo-inositol (3,5,6)-trisphosphate	Cyclic-Alcohols
INSECT-HORMONES	an insect hormone	Others
INULOBIOSE	inulobiose	Carbohydrates
IODINE-MOLECULE	I2	Others
IODOACETAMIDE	iodoacetamide	Organoiodine-Compounds
IODOACETATE	iodoacetate	Organoiodine-Compounds
IODOETHANE	ethyl iodide	Organoiodine-Compounds
IODOETHANE	ethyl iodide	Haloalkanes
IPC	(4R)-4-hydroxy-N-[(2R)-2-hydroxy-very-long-chain-acyl]-1-O-[(1D-myo-inositol-1-O-yl)hydroxyphosphoryl]sphinganine	Phospholipids
IPC	(4R)-4-hydroxy-N-[(2R)-2-hydroxy-very-long-chain-acyl]-1-O-[(1D-myo-inositol-1-O-yl)hydroxyphosphoryl]sphinganine	SPHINGOLIPIDS
IPRONIAZID	iproniazid	Others
IS30-Insertion-Sequences	an insertion sequence element IS30	Polynucleotide-Enzyme-Substrates
IS30-with-Integrated-Transposon	an insertion sequence IS30 with integrated transposon	Polynucleotide-Enzyme-Substrates
ISATIN	isatin	Indoles
ISO-PROPANOL	propan-2-ol	Others
ISOBUTANOATE-P	2-methylpropanoyl phosphate	Others
ISOBUTANOL	isobutanol	Others
ISOBUTYRAMIDE	isobutyramide	Others
ISOBUTYRATE	isobutanoate	Others
ISOBUTYRYL-COA	isobutanoyl-CoA	Thioesters
ISOCHORISMATE	isochorismate	Others
ISOCHROMANONE	3-isochromanone	Others
ISOEUGENOL	isoeugenol	Organic-aromatic-compounds
ISOFLAVONE	isoflavone	Others
ISOGLUTAMINE	L-isoglutamine	Organic-Acids
ISOGLUTAMINE	L-isoglutamine	Amino-Acids
ISOMETHYLEUGENOL	isomethyleugenol	Others
ISONIAZIDE	isoniazid	Others
ISONOCARDICIN-A	isonocardicin A	Cyclic-Amides
ISONOCARDICIN-A	isonocardicin A	Beta-Lactams
ISOORIENTIN	isoorientin	Carbohydrates
ISOORIENTIN	isoorientin	Organic-aromatic-compounds
ISOORIENTIN	isoorientin	Organic-Heteropolycyclic-Compounds
ISOPENICILLIN-N	isopenicillin N	Cyclic-Amides
ISOPENICILLIN-N	isopenicillin N	Beta-Lactams
ISOPHENOXAZINE	isophenoxazine	Others
ISOPROPYLAMINE	isopropylamine	Others
ISOQUINOLIN-12H-ONE	isoquinolin-2(1H)-one	Others
ISOQUINOLINE	isoquinoline	Organic-Heteropolycyclic-Compounds
ISOQUINOLINE	isoquinoline	Organonitrogen-Heterocyclic-Compounds
ISOQUINOLINE	isoquinoline	Organonitrogen-Compounds
ISOSCOPARIN	isoscoparine	Others
ISOTHIOCYANATES	an isothiocyanate	Others
ISOVALERATE	3-methylbutanoate	Others
ISOVALERYL-COA	3-methylbutanoyl-CoA	Thioesters
ISOVITEXIN	isovitexin	Carbohydrates
ISOVITEXIN	isovitexin	Organic-aromatic-compounds
ISOVITEXIN	isovitexin	Organic-Heteropolycyclic-Compounds
ISOVITEXIN-2-O-B-D-GLUCOSIDE	isovitexin 2''-O-&beta;-D-glucoside	Others
ISOWILLARDIINE	L-isowillardiine	Organic-Acids
ISOWILLARDIINE	L-isowillardiine	Amino-Acids
ITACONATE	itaconate	Others
ITACONIC-ANHYDRIDE	itaconic anhydride	Others
ITP	ITP	Organonitrogen-Heterocyclic-Compounds
ITP	ITP	Organonitrogen-Compounds
ITP	ITP	Organic-Heteropolycyclic-Compounds
ITP	ITP	Nucleotides
Iboga-MIAs	an iboga-type monoterpenoid indole alkaloid	ALKALOID
Ibuprofen	ibuprofen	Organic-Acids
Ibuprofen	ibuprofen	NSAID
Icosanoids	an icosanoid	Organic-Acids
Idopyranose	D-idopyranose	Carbohydrates
Idopyranose	D-idopyranose	Aldehydes
Idose	idose	Carbohydrates
Idose	idose	Aldehydes
Iduronate	iduronate	Carbohydrates
Iduronate	iduronate	Organic-Acids
Imidazoles	an imidazole	Organonitrogen-Heterocyclic-Compounds
Imidazoles	an imidazole	Organonitrogen-Compounds
Imidazolidines	an imidazolidine	Organonitrogen-Heterocyclic-Compounds
Imidazolidines	an imidazolidine	Organonitrogen-Compounds
Imides	an imide	Others
Imines	an imine	Others
In-Situ-Cofactors	a cofactor that is synthesized in situ	Others
Indole-Alkaloids	an indole alkaloid	ALKALOID
Indole-Containing-Compounds	an indole-containing compound	Indoles
Indole-Derivatives	an indole derivative	Indoles
Indole-Diterpenes	an indole-diterpene	Indoles
Indole-Phytoalexins	an indole-phytoalexin	Phytoalexins
Indole-Phytoalexins	an indole-phytoalexin	Indoles
Indoles	an indole	Others
Indolic-glucosinolates	an indolic glucosinolate	Glucosinolates
Indolocarbazoles	an indolocarbazole alkaloid	Organonitrogen-Heterocyclic-Compounds
Indolocarbazoles	an indolocarbazole alkaloid	Organonitrogen-Compounds
Inorganic-Anions	an inorganic anion	Inorganic-Ions
Inorganic-Anions	an inorganic anion	Anions
Inorganic-Cations	an inorganic cation	Inorganic-Ions
Inorganic-Cations	an inorganic cation	Cations
Inorganic-Compounds	an inorganic compound	Others
Inorganic-Ions	an inorganic ion	Others
Inorganic-Minerals	an inorganic mineral	Others
Inorganic-Phosphorus-Ions	an inorganic phosphorus-containing ion	Inorganic-Ions
Inorganic-Phosphorus-Ions	an inorganic phosphorus-containing ion	Anions
Inorganic-Salts	an inorganic salt	Others
Inositol-Phosphates	an inositol phosphate	Cyclic-Alcohols
Inositol-PhosphoManIno-PhosphoCera	an inositol phosphomannosylinositol phosphoceramide	Phospholipids
Inositol-PhosphoManIno-PhosphoCera	an inositol phosphomannosylinositol phosphoceramide	SPHINGOLIPIDS
Inositol-Phosphoceramides	an inositol-phosphoceramide	Phospholipids
Inositol-Phosphoceramides	an inositol-phosphoceramide	SPHINGOLIPIDS
Inositolphosphoryl-Ceramides	an inositol phosphodihydroceramide	Phospholipids
Inositolphosphoryl-Ceramides	an inositol phosphodihydroceramide	SPHINGOLIPIDS
Inositols	an inositol	Cyclic-Alcohols
Insecticides	an insecticide	Others
Insertion-Sequences	an insertion sequence	Polynucleotide-Enzyme-Substrates
Intracellular-Sulfur	intracellular S0	Others
Inulin	an inulin	Carbohydrates
Iodides	an iodo organic compound	Inorganic-Ions
Iodides	an iodo organic compound	Anions
Iodoalkanes	an iodoalkane	Organoiodine-Compounds
Iodoalkanes	an iodoalkane	Haloalkanes
Iodoaromtic-Compounds	an iodoaromatic compound	Organoiodine-Compounds
Iodoaromtic-Compounds	an iodoaromatic compound	Haloalkanes
Ions	an ion	Others
Iridoid-Monoterpenoids	an iridoid monoterpenoid	Terpenoids
Iridoid-Monoterpenoids	an iridoid monoterpenoid	Polyisoprenoids
Iso-Alpha-Bitter-Acids	an iso-&alpha; bitter acid	Terpenoids
Iso-Alpha-Bitter-Acids	an iso-&alpha; bitter acid	Polyisoprenoids
Iso-dihydrocarvones	an isodihydrocarvone	Terpenoids
Iso-dihydrocarvones	an isodihydrocarvone	Polyisoprenoids
Iso-fatty-acids	an iso-fatty acid	Organic-Acids
Isocitrate	isocitrate	Organic-Acids
Isocyanides	an isonitrile	Others
Isoflavanols	an isoflavanol	Organic-Heteropolycyclic-Compounds
Isoflavanols	an isoflavanol	Organic-aromatic-compounds
Isoflavanones	an isoflavanone	Organic-Heteropolycyclic-Compounds
Isoflavanones	an isoflavanone	Organic-aromatic-compounds
Isoflavans	an isoflavan	Organic-Heteropolycyclic-Compounds
Isoflavans	an isoflavan	Organic-aromatic-compounds
Isoflavone-7-O-B-D-glucosides	an isoflavone-7-O-&beta;-D-glucoside	Carbohydrates
Isoflavone-7-O-B-D-glucosides	an isoflavone-7-O-&beta;-D-glucoside	Organic-aromatic-compounds
Isoflavone-7-O-B-D-glucosides	an isoflavone-7-O-&beta;-D-glucoside	Organic-Heteropolycyclic-Compounds
Isoflavone-Beta-D-Glucosides	an isoflavone &beta;-D-glucoside	Carbohydrates
Isoflavone-Beta-D-Glucosides	an isoflavone &beta;-D-glucoside	Organic-aromatic-compounds
Isoflavone-Beta-D-Glucosides	an isoflavone &beta;-D-glucoside	Organic-Heteropolycyclic-Compounds
Isoflavone-Glycosides	an isoflavone glycoside	Carbohydrates
Isoflavone-Glycosides	an isoflavone glycoside	Organic-aromatic-compounds
Isoflavone-Glycosides	an isoflavone glycoside	Organic-Heteropolycyclic-Compounds
Isoflavones	an isoflavone	Organic-Heteropolycyclic-Compounds
Isoflavones	an isoflavone	Organic-aromatic-compounds
Isoflavonoids	an isoflavonoid	Organic-Heteropolycyclic-Compounds
Isoflavonoids	an isoflavonoid	Organic-aromatic-compounds
Isoglobo-Series-GSLs	an isoglobo-series glycosphingolipid	Carbohydrates
Isoglobo-Series-GSLs	an isoglobo-series glycosphingolipid	Glycolipids
Isoglobo-Series-GSLs	an isoglobo-series glycosphingolipid	SPHINGOLIPIDS
Isolichenin	isolichenan	Carbohydrates
Isomaltooligosaccharides	an isomaltooligosaccharide	Carbohydrates
Isomaltose	isomaltose	Carbohydrates
Isoprenoid-Derivatives	an isoprenoid derivative	Polyisoprenoids
Isoprenoid-GDGTs	a glycerol dibiphytanyl glycerol tetraether	Ethers
Isoprenoid-GDGTs	a glycerol dibiphytanyl glycerol tetraether	Ether-Lipids
Isoprenoid-Phosphates	an isoprenoid phosphate	Phospholipids
Isoprenoid-Phosphates	an isoprenoid phosphate	Polyisoprenoids
Isoprenoid-diphosphates	an isoprenoid diphosphate	Polyisoprenoids
Isoprenyl-Diphosphates	an isoprenyl diphosphate	Polyisoprenoids
Isoquinoline-Alkaloids	an isoquinoline alkaloid	ALKALOID
Isoquinolines	an isoquinoline	Organic-Heteropolycyclic-Compounds
Isoquinolines	an isoquinoline	Organonitrogen-Heterocyclic-Compounds
Isoquinolines	an isoquinoline	Organonitrogen-Compounds
Jadomycin-A	jadomycin A	Angucyclins
Jadomycin-B	jadomycin B	Angucyclins
Jamaicamides	a jamaicamide	Carboxamides
Jamaicamides	a jamaicamide	Organic-Acids
Jasmonates	a jasmonate or derivative	Plant-Hormones
Jasmonic-Acids	a jasmonate	Plant-Hormones
Jasmonoyl-ACCs	a jasmonoyl-1-aminocyclopropane-1 carboxylate	Plant-Hormones
Jasmonoyl-Alanines	a jasmonoyl-L-alanine	Plant-Hormones
Jasmonoyl-Amino-Acid-Conjugates	a jasmonoyl-L-amino acid	Plant-Hormones
Jasmonoyl-Glutamines	a jasmonoyl-glutamine	Plant-Hormones
Jasmonoyl-Isoleucines	a jasmonoyl-L-isoleucine	Plant-Hormones
Jasmonoyl-Leucines	a jasmonoyl-L-leucine	Plant-Hormones
Jasmonoyl-Phenylalanines	a jasmonoyl-L-phenylalanine	Plant-Hormones
Jasmonoyl-Valines	a jasmonoyl-L-valine	Plant-Hormones
K+	K+	Inorganic-Ions
K+	K+	Cations
K-BUTYRYL-COA	ketobutyryl-CoA	Thioesters
K-HEXANOYL-COA	3-oxohexanoyl-CoA	Thioesters
KCL	potassium chloride	Inorganic-Salts
KDO	3-deoxy-&alpha;-D-manno-2-octulosonate	Carbohydrates
KDO	3-deoxy-&alpha;-D-manno-2-octulosonate	Organic-Acids
KDO-8P	3-deoxy-D-manno-octulosonate 8-phosphate	Others
KDO-Containing-Capsular-Polysaccharides	a capsular polysaccharide with 3-deoxy-D-manno-2-octulosonate	Others
KDO-LIPID-IVA	&alpha;-Kdo-(2&rarr;6)-lipid IVA (E. coli)	Carbohydrates
KDO-LIPID-IVA	&alpha;-Kdo-(2&rarr;6)-lipid IVA (E. coli)	Glycolipids
KDO2-LAUROYL-LIPID-IVA	&alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-(lauroyl)-lipid IVA (E. coli)	Carbohydrates
KDO2-LAUROYL-LIPID-IVA	&alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-(lauroyl)-lipid IVA (E. coli)	Glycolipids
KDO2-LIPID-A	&alpha;-D-Kdo-(2&rarr;4)-&alpha;-D-Kdo-(2&rarr;6)-lipid A (E. coli)	Carbohydrates
KDO2-LIPID-A	&alpha;-D-Kdo-(2&rarr;4)-&alpha;-D-Kdo-(2&rarr;6)-lipid A (E. coli)	Glycolipids
KDO2-LIPID-IVA	&alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-lipid IVA (E. coli)	Bacterial-Endotoxins
KDO2-LIPID-IVA	&alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-lipid IVA (E. coli)	Carbohydrates
KDO2-LIPID-IVA	&alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-lipid IVA (E. coli)	Toxins
KDO2-LIPID-IVA	&alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-lipid IVA (E. coli)	Glycolipids
KDO2-LIPID-IVA-COLD	(Kdo)2-lipid A, cold adapted	Carbohydrates
KDO2-LIPID-IVA-COLD	(Kdo)2-lipid A, cold adapted	Glycolipids
KDO2-PALMITOLEOYL-LIPID-IVA	Kdo2-(palmitoleoyl)-lipid IVA	Carbohydrates
KDO2-PALMITOLEOYL-LIPID-IVA	Kdo2-(palmitoleoyl)-lipid IVA	Glycolipids
KERATAN	a keratan	Carbohydrates
KERATAN-6-SULFATE	a keratan sulfate	Carbohydrates
KETONE	a methyl-ethyl-ketone	LONG-CHAIN-KETONE
KETOPYRUVATE	ketopyruvate	Others
KIEVITONE-CPD	kievitone	Organic-Heteropolycyclic-Compounds
KIEVITONE-CPD	kievitone	Phytoalexins
KIEVITONE-CPD	kievitone	Organic-aromatic-compounds
KOJIC-ACID	kojic acid	Others
KYNURENATE	kynurenate	Others
Kanamycin-3-phosphates	a kanamycin 3'-phosphate	Carbohydrates
Kanamycin-3-phosphates	a kanamycin 3'-phosphate	Aminoglycoside-Antibiotics
Kanamycins	a kanamycin	Carbohydrates
Kanamycins	a kanamycin	Aminoglycoside-Antibiotics
Kauralexins	a kauralexin	Terpenoids
Kauralexins	a kauralexin	Phytoalexins
Kauralexins	a kauralexin	Polyisoprenoids
Kdo-2-4-Kdo-2-6-Lipid-IVA	an &alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-[lipid IVA]	Bacterial-Endotoxins
Kdo-2-4-Kdo-2-6-Lipid-IVA	an &alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-[lipid IVA]	Carbohydrates
Kdo-2-4-Kdo-2-6-Lipid-IVA	an &alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-[lipid IVA]	Toxins
Kdo-2-4-Kdo-2-6-Lipid-IVA	an &alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-[lipid IVA]	Glycolipids
Kdo-2-4-Kdo-2-6-acyl-Lipid-IVA	an &alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-(acyl)-[lipid IVA]	Carbohydrates
Kdo-2-4-Kdo-2-6-acyl-Lipid-IVA	an &alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-(acyl)-[lipid IVA]	Glycolipids
Kdo-2-4-Kdo-2-6-acyl2-Lipid-IVA	an &alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-(acyl)2-[lipid IVA]	Carbohydrates
Kdo-2-4-Kdo-2-6-acyl2-Lipid-IVA	an &alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-(acyl)2-[lipid IVA]	Glycolipids
Kdo-2-6-Lipid-IVA	an &alpha;-Kdo-(2&rarr;6)-[lipid IVA]	Carbohydrates
Kdo-2-6-Lipid-IVA	an &alpha;-Kdo-(2&rarr;6)-[lipid IVA]	Glycolipids
Keratan-Gal-6S	[keratan]-galactose 6'-sulfate	Organo-Sulfates
Keratan-galactose	[keratan]-galactose	Others
Keratan-sulfate-NAcGlc	[keratan sulfate]-&alpha;-N-acetyl-D-glucosamine	Carbohydrates
Keratan-sulfate-NAcGlcN6S	[keratan sulfate]-&alpha;-N-acetyl-D-glucosamine 6-O-sulfate	Carbohydrates
Keratan-sulfate-NAcGlcN6S	[keratan sulfate]-&alpha;-N-acetyl-D-glucosamine 6-O-sulfate	Organo-Sulfates
Ket0-D-Psicose	keto-D-psicose	Carbohydrates
Ketals	a ketoaldehyde	Aldehydes
Ketals	a ketoaldehyde	LONG-CHAIN-KETONE
Ketoaldonates	a ketoaldonate	Carbohydrates
Ketoaldonates	a ketoaldonate	Organic-Acids
Ketocarotenoids	a ketocarotenoid	Terpenoids
Ketocarotenoids	a ketocarotenoid	Polyisoprenoids
Ketohexoses	a ketohexose	Carbohydrates
Ketopentoses	a ketopentose	Carbohydrates
Ketoses	a ketose	Carbohydrates
Ketoximes	a ketoxime	Others
Kinamycins	a kinamycin	Angucyclins
L-1-GLYCERO-PHOSPHORYLCHOLINE	sn-glycero-3-phosphocholine	Others
L-1-GLYCEROPHOSPHORYLETHANOL-AMINE	sn-glycero-3-phosphoethanolamine	Others
L-1-LECITHIN	1,2-distearoyl-sn-glycero-3-phosphocholine	Glycerolipids
L-1-LECITHIN	1,2-distearoyl-sn-glycero-3-phosphocholine	Phospholipids
L-1-LYSOPHOSPHATIDATE	1-oleoyl-sn-glycerol 3-phosphate	Phospholipids
