pathway_id	pathway_name	category
PWY-8304	methanogenesis from methoxylated aromatic compounds	Respiration
PWY-8305	methoxylated aromatic compound degradation II	AROMATIC-COMPOUNDS-DEGRADATION
PWY-8306	methoxylated aromatic compound degradation I	AROMATIC-COMPOUNDS-DEGRADATION
PWY-8307	L-carnitine degradation IV	AMINE-DEG
PWY-8308	thiazole component of thiamine diphosphate biosynthesis IV	Cofactor-Biosynthesis
PWY-8314	inulin degradation	Carbohydrates-Degradation
PWY-8317	cyclobis-(1&rarr;6)-&alpha;-nigerosyl biosynthesis	Carbohydrates-Biosynthesis
PWY-8318	L-fucose degradation II	Carbohydrates-Degradation
PWY-8319	NiFe(CO)(CN)2 cofactor biosynthesis	Cofactor-Biosynthesis
PWY-8320	(3R)-N-[(2S)-1-hydroxy-6-[(3R)-3-isocyanobutanamido]hexan-2-yl]-3-isocyanobutanamide biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8321	salicylate biosynthesis II	AROMATIC-COMPOUNDS-BIOSYN
PWY-8322	protein N-glycosylation processing of proteins targeted for retention in cellular organelles (cis-Golgi, yeast)	Glycan-Biosynthesis
PWY-8323	protein N-glycosylation processing of mannoproteins (cis-Golgi, yeast)	Glycan-Biosynthesis
PWY-8324	D-tagatose degradation	Carbohydrates-Degradation
PWY-8325	glycine betaine degradation III	AMINE-DEG
PWY-8326	grayanate biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8327	atranorin biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8328	acetate and ATP formation from acetyl-CoA III	CARBOXYLATES-DEG
PWY-8329	L-arabinose degradation V	Carbohydrates-Degradation
PWY-8330	D-xylose degradation VI	Carbohydrates-Degradation
PWY-8331	D-arabinose degradation IV	Carbohydrates-Degradation
PWY-8334	D-arabinose degradation V	Carbohydrates-Degradation
PWY-8335	plasmalogen biosynthesis II (anaerobic)	Lipid-Biosynthesis
PWY-8336	valinomycin biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8337	&gamma;-butyrobetaine degradation I	AMINE-DEG
PWY-8339	&gamma;-butyrobetaine degradation III	AMINE-DEG
PWY-8340	isoorientin biosynthesis II	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8341	N1-methyl-N3-aminocarboxypropyl-pseudouridine-modified rRNA biosynthesis	Nucleic-Acid-Processing
PWY-8342	coenzyme A biosynthesis III (archaea)	Cofactor-Biosynthesis
PWY-8343	leinamycin biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8344	ansamitocin P biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8345	malbrancheamide biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8346	GABA shunt II	AMINE-DEG
PWY-8346	GABA shunt II	Amino-Acid-Degradation
PWY-8347	adipate biosynthesis	Carbohydrates-Biosynthesis
PWY-8348	sulfoquinovose degradation IV	SECONDARY-METABOLITE-DEGRADATION
PWY-8349	sulfoquinovose degradation V	SECONDARY-METABOLITE-DEGRADATION
PWY-8350	sulfoquinovose degradation VI	SECONDARY-METABOLITE-DEGRADATION
PWY-8351	sulfoquinovosyl diacylglycerides and sulfoquinovosyl glycerol degradation	Fatty-Acid-and-Lipid-Degradation
PWY-8352	NAD de novo biosynthesis III	Cofactor-Biosynthesis
PWY-8353	3-thia-L-glutamate biosynthesis	Amino-Acid-Biosynthesis
PWY-8354	adipate degradation	Fatty-Acid-and-Lipid-Degradation
PWY-8355	peptido-conjugates in tissue regeneration biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8356	maresin biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8357	protectin biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8358	curacin A biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8359	taurine biosynthesis III	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8360	hectochlorin biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8361	apratoxin A biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8362	photorespiration II	Amino-Acid-Biosynthesis
PWY-8362	photorespiration II	Photosynthesis
PWY-8363	photorespiration III	Amino-Acid-Biosynthesis
PWY-8363	photorespiration III	Photosynthesis
PWY-8364	7,8-dimethylmenaquinone biosynthesis	Cofactor-Biosynthesis
PWY-8365	C25,25 CDP-archaeol biosynthesis	Lipid-Biosynthesis
PWY-8366	septacidin biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8367	hygromycin B biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8368	clorobiocin biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8369	superpathway of novobiocin biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8370	leporin B biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8371	mannosylerythritol lipids biosynthesis	Lipid-Biosynthesis
PWY-8372	erythritol biosynthesis I	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8373	erythritol biosynthesis II	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8374	antimycin biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8375	benzene degradation IV (anaerobic)	AROMATIC-COMPOUNDS-DEGRADATION
PWY-8376	benzene degradation III (anaerobic)	AROMATIC-COMPOUNDS-DEGRADATION
PWY-8377	lactate fermentation to acetate, CO2 and hydrogen (Desulfovibrionales)	Fermentation
PWY-8378	Kdo-lipid A biosynthesis (Vibrio cholerae serogroup O1 El Tor)	Lipid-Biosynthesis
PWY-8379	sibiromycin biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8380	dTDP-sibirosamine biosynthesis	Carbohydrates-Biosynthesis
PWY-8381	sulfazecin biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8382	diazepinomicin biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8383	myxochelin A and B biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8384	vitamin B6 degradation II	COFACTOR-DEGRADATION
PWY-8386	benzene degradation II (aerobic)	AROMATIC-COMPOUNDS-DEGRADATION
PWY-8387	microcin C biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8388	aspoquinolone biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8389	penigequinolone biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8390	D-glucuronate degradation III	CARBOXYLATES-DEG
PWY-8391	D-galacturonate degradation III	CARBOXYLATES-DEG
PWY-8392	D-arabinitol degradation II	SECONDARY-METABOLITE-DEGRADATION
PWY-8393	xylitol degradation II	SECONDARY-METABOLITE-DEGRADATION
PWY-8394	ribitol degradation II	SECONDARY-METABOLITE-DEGRADATION
PWY-8395	linoleate metabolites biosynthesis	Lipid-Biosynthesis
PWY-8396	di-homo-&gamma;-linolenate metabolites biosynthesis	Lipid-Biosynthesis
PWY-8397	arachidonate metabolites biosynthesis	Lipid-Biosynthesis
PWY-8398	&alpha;-linolenate metabolites biosynthesis	Lipid-Biosynthesis
PWY-8399	icosapentaenoate metabolites biosynthesis	Lipid-Biosynthesis
PWY-84	resveratrol biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8400	docosahexaenoate metabolites biosynthesis	Lipid-Biosynthesis
PWY-8401	superpathway of cardiolipin biosynthesis (bacteria)	Lipid-Biosynthesis
PWY-8402	N-(1-deoxy-D-fructos-1-yl)-L-asparagine degradation	Carbohydrates-Degradation
PWY-8404	glycolysis VI (from fructose)	GLYCOLYSIS-VARIANTS
PWY-8407	fumagillin biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-8408	erinacine biosynthesis	Others
PWY-8409	cyathin biosynthesis	Others
PWY-841	superpathway of purine nucleotides de novo biosynthesis I	Nucleotide-Biosynthesis
PWY-8410	representative whole plasma arachidonate-derived icosanoids I	Lipid-Biosynthesis
PWY-8411	representative whole plasma arachidonate-derived icosanoids II	Lipid-Biosynthesis
PWY-8412	representative whole plasma DHA-derived icosanoids	Lipid-Biosynthesis
PWY-8413	representative whole plasma EPA-derived icosanoids	Lipid-Biosynthesis
PWY-8414	glycerol dibiphytanyl glycerol tetraether lipid biosynthesis	Lipid-Biosynthesis
PWY-8415	macrocyclic archaeol phospholipid biosynthesis	Lipid-Biosynthesis
PWY-8416	CDP-ribitol biosynthesis	Carbohydrates-Biosynthesis
PWY-8418	S-benzyl-L-cysteine degradation	Noncarbon-Nutrients
PWY-8419	L-canavanine degradation II	SECONDARY-METABOLITE-DEGRADATION
PWY-842	starch degradation I	Carbohydrates-Degradation
PWY-842	starch degradation I	Glycan-Degradation
PWY-8421	Helicobacter pylori 26695 lipopolysaccharide biosynthesis (final steps)	Glycan-Biosynthesis
PWY-8422	Porphyromonas gingivalis lipopolysaccharide (O-LPS) biosynthesis (final steps)	Glycan-Biosynthesis
PWY-8423	Salmonella typhimurium LT2 lipopolysaccharide biosynthesis (final steps)	Glycan-Biosynthesis
PWY-8424	ascomycin biosynthesis	Others
PWY-8425	(2S)-ethylmalonyl-CoA biosynthesis	Others
PWY-8426	(2R)-methoxylmalonyl-]acp] biosynthesis	Others
PWY-8427	2-allylmalonyl-CoA biosynthesis	Others
PWY-861	dhurrin biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-862	fructan degradation	Carbohydrates-Degradation
PWY-881	trehalose biosynthesis II	Carbohydrates-Biosynthesis
PWY-882	L-ascorbate biosynthesis I (plants, L-galactose pathway)	Cofactor-Biosynthesis
PWY-922	mevalonate pathway I (eukaryotes and bacteria)	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY-981	salicylate biosynthesis III	AROMATIC-COMPOUNDS-BIOSYN
PWY-I9	L-cysteine biosynthesis VI (reverse transsulfuration)	Amino-Acid-Biosynthesis
PWY0-1021	L-alanine biosynthesis III	Amino-Acid-Biosynthesis
PWY0-1061	superpathway of L-alanine biosynthesis	Amino-Acid-Biosynthesis
PWY0-1182	trehalose degradation II (cytosolic)	Carbohydrates-Degradation
PWY0-1221	putrescine degradation II	AMINE-DEG
PWY0-1241	ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	Carbohydrates-Biosynthesis
PWY0-1261	peptidoglycan recycling I	SECONDARY-METABOLITE-DEGRADATION
PWY0-1264	biotin-carboxyl carrier protein assembly	Lipid-Biosynthesis
PWY0-1275	lipoate biosynthesis and incorporation II	Cofactor-Biosynthesis
PWY0-1277	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	AROMATIC-COMPOUNDS-DEGRADATION
PWY0-1280	ethylene glycol degradation	Alcohol-Degradation
PWY0-1295	pyrimidine ribonucleosides degradation	NUCLEO-DEG
PWY0-1296	purine ribonucleosides degradation	NUCLEO-DEG
PWY0-1297	superpathway of purine deoxyribonucleosides degradation	NUCLEO-DEG
PWY0-1298	superpathway of pyrimidine deoxyribonucleosides degradation	NUCLEO-DEG
PWY0-1299	arginine dependent acid resistance	Acid-Resistance
PWY0-1300	2-O-&alpha;-mannosyl-D-glycerate degradation	Carbohydrates-Degradation
PWY0-1301	melibiose degradation	Carbohydrates-Degradation
PWY0-1303	aminopropylcadaverine biosynthesis	Polyamine-Biosynthesis
PWY0-1305	L-glutamate degradation IX (via 4-aminobutanoate)	Amino-Acid-Degradation
PWY0-1305	L-glutamate degradation IX (via 4-aminobutanoate)	Acid-Resistance
PWY0-1306	L-galactonate degradation	CARBOXYLATES-DEG
PWY0-1309	chitobiose degradation	Carbohydrates-Degradation
PWY0-1312	acetate and ATP formation from acetyl-CoA I	CARBOXYLATES-DEG
PWY0-1313	acetate conversion to acetyl-CoA	CARBOXYLATES-DEG
PWY0-1314	fructose degradation	Carbohydrates-Degradation
PWY0-1315	L-lactaldehyde degradation (anaerobic)	Aldehyde-Degradation
PWY0-1317	L-lactaldehyde degradation (aerobic)	Aldehyde-Degradation
PWY0-1319	CDP-diacylglycerol biosynthesis II	Lipid-Biosynthesis
PWY0-1321	nitrate reduction III (dissimilatory)	Noncarbon-Nutrients
PWY0-1321	nitrate reduction III (dissimilatory)	Respiration
PWY0-1321	nitrate reduction III (dissimilatory)	Electron-Transfer
PWY0-1324	N-acetylneuraminate and N-acetylmannosamine degradation I	Carbohydrates-Degradation
PWY0-1325	superpathway of L-asparagine biosynthesis	Amino-Acid-Biosynthesis
PWY0-1329	succinate to cytochrome bo oxidase electron transfer	Respiration
PWY0-1329	succinate to cytochrome bo oxidase electron transfer	Electron-Transfer
PWY0-1334	NADH to cytochrome bd oxidase electron transfer I	Respiration
PWY0-1334	NADH to cytochrome bd oxidase electron transfer I	Electron-Transfer
PWY0-1335	NADH to cytochrome bo oxidase electron transfer I	Respiration
PWY0-1335	NADH to cytochrome bo oxidase electron transfer I	Electron-Transfer
PWY0-1336	NADH to fumarate electron transfer	Respiration
PWY0-1336	NADH to fumarate electron transfer	Electron-Transfer
PWY0-1337	oleate &beta;-oxidation	Fatty-Acid-and-Lipid-Degradation
PWY0-1338	polymyxin resistance	Antibiotic-Resistance
PWY0-1338	polymyxin resistance	Cell-Structure-Biosynthesis
PWY0-1347	NADH to trimethylamine N-oxide electron transfer	Respiration
PWY0-1347	NADH to trimethylamine N-oxide electron transfer	Electron-Transfer
PWY0-1348	NADH to dimethyl sulfoxide electron transfer	Respiration
PWY0-1348	NADH to dimethyl sulfoxide electron transfer	Electron-Transfer
PWY0-1352	nitrate reduction VIII (dissimilatory)	Noncarbon-Nutrients
PWY0-1352	nitrate reduction VIII (dissimilatory)	Respiration
PWY0-1352	nitrate reduction VIII (dissimilatory)	Electron-Transfer
PWY0-1353	succinate to cytochrome bd oxidase electron transfer	Respiration
PWY0-1353	succinate to cytochrome bd oxidase electron transfer	Electron-Transfer
PWY0-1355	formate to trimethylamine N-oxide electron transfer	Respiration
PWY0-1355	formate to trimethylamine N-oxide electron transfer	Electron-Transfer
PWY0-1356	formate to dimethyl sulfoxide electron transfer	Respiration
PWY0-1356	formate to dimethyl sulfoxide electron transfer	Electron-Transfer
PWY0-1391	S-methyl-5'-thioadenosine degradation IV	NUCLEO-DEG
PWY0-1415	superpathway of heme b biosynthesis from uroporphyrinogen-III	Cofactor-Biosynthesis
PWY0-1433	tetrahydromonapterin biosynthesis	Cofactor-Biosynthesis
PWY0-1465	D-malate degradation	CARBOXYLATES-DEG
PWY0-1466	trehalose degradation VI (periplasmic)	Carbohydrates-Degradation
PWY0-1471	uracil degradation III	NUCLEO-DEG
PWY0-1477	ethanolamine utilization	AMINE-DEG
PWY0-1479	tRNA processing	Nucleic-Acid-Processing
PWY0-1507	biotin biosynthesis from 8-amino-7-oxononanoate I	Cofactor-Biosynthesis
PWY0-1517	sedoheptulose bisphosphate bypass	Others
PWY0-1527	curcumin degradation	SECONDARY-METABOLITE-DEGRADATION
PWY0-1533	methylphosphonate degradation I	Noncarbon-Nutrients
PWY0-1535	D-serine degradation	Amino-Acid-Degradation
PWY0-1544	proline to cytochrome bo oxidase electron transfer	Respiration
PWY0-1544	proline to cytochrome bo oxidase electron transfer	Electron-Transfer
PWY0-1545	cardiolipin biosynthesis III	Lipid-Biosynthesis
PWY0-1546	muropeptide degradation	Polymer-Degradation
PWY0-1554	5-(methoxycarbonylmethoxy)uridine biosynthesis	Nucleic-Acid-Processing
PWY0-1561	glycerol-3-phosphate to cytochrome bo oxidase electron transfer	Respiration
PWY0-1561	glycerol-3-phosphate to cytochrome bo oxidase electron transfer	Electron-Transfer
PWY0-1565	D-lactate to cytochrome bo oxidase electron transfer	Respiration
PWY0-1565	D-lactate to cytochrome bo oxidase electron transfer	Electron-Transfer
PWY0-1567	NADH to cytochrome bo oxidase electron transfer II	Respiration
PWY0-1567	NADH to cytochrome bo oxidase electron transfer II	Electron-Transfer
PWY0-1568	NADH to cytochrome bd oxidase electron transfer II	Respiration
PWY0-1568	NADH to cytochrome bd oxidase electron transfer II	Electron-Transfer
PWY0-1569	autoinducer AI-2 degradation	SECONDARY-METABOLITE-DEGRADATION
PWY0-1573	nitrate reduction VIIIb (dissimilatory)	Noncarbon-Nutrients
PWY0-1573	nitrate reduction VIIIb (dissimilatory)	Respiration
PWY0-1573	nitrate reduction VIIIb (dissimilatory)	Electron-Transfer
PWY0-1576	hydrogen to fumarate electron transfer	Respiration
PWY0-1576	hydrogen to fumarate electron transfer	Electron-Transfer
PWY0-1577	hydrogen to dimethyl sulfoxide electron transfer	Respiration
PWY0-1577	hydrogen to dimethyl sulfoxide electron transfer	Electron-Transfer
PWY0-1578	hydrogen to trimethylamine N-oxide electron transfer	Respiration
PWY0-1578	hydrogen to trimethylamine N-oxide electron transfer	Electron-Transfer
PWY0-1581	nitrate reduction IX (dissimilatory)	Noncarbon-Nutrients
PWY0-1581	nitrate reduction IX (dissimilatory)	Respiration
PWY0-1581	nitrate reduction IX (dissimilatory)	Electron-Transfer
PWY0-1582	glycerol-3-phosphate to fumarate electron transfer	Respiration
PWY0-1582	glycerol-3-phosphate to fumarate electron transfer	Electron-Transfer
PWY0-1584	sn-glycerol 3-phosphate anaerobic respiration	Noncarbon-Nutrients
PWY0-1584	sn-glycerol 3-phosphate anaerobic respiration	Respiration
PWY0-1584	sn-glycerol 3-phosphate anaerobic respiration	Electron-Transfer
PWY0-1585	formate to nitrite electron transfer	Respiration
PWY0-1585	formate to nitrite electron transfer	Electron-Transfer
PWY0-1586	peptidoglycan maturation (meso-diaminopimelate containing)	Cell-Structure-Biosynthesis
PWY0-1587	N6-L-threonylcarbamoyladenosine37-modified tRNA biosynthesis	Nucleic-Acid-Processing
PWY0-1590	NADH to hydrogen peroxide electron transfer	Electron-Transfer
PWY0-1591	glycerol-3-phosphate to hydrogen peroxide electron transport	Electron-Transfer
PWY0-1597	prenylated FMNH2 biosynthesis	Cofactor-Biosynthesis
PWY0-1599	periplasmic disulfide bond formation	Protein-Modification
PWY0-1600	periplasmic disulfide bond reduction	Protein-Modification
PWY0-1601	cadaverine biosynthesis	Polyamine-Biosynthesis
PWY0-1601	cadaverine biosynthesis	Acid-Resistance
PWY0-1602	D-gulosides conversion to D-glucosides	Carbohydrates-Degradation
PWY0-162	superpathway of pyrimidine ribonucleotides de novo biosynthesis	Nucleotide-Biosynthesis
PWY0-166	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	Nucleotide-Biosynthesis
PWY0-301	L-ascorbate degradation I (bacterial, anaerobic)	CARBOXYLATES-DEG
PWY0-321	phenylacetate degradation I (aerobic)	AROMATIC-COMPOUNDS-DEGRADATION
PWY0-381	glycerol and glycerophosphodiester degradation	Alcohol-Degradation
PWY0-41	allantoin degradation IV (anaerobic)	AMINE-DEG
PWY0-42	2-methylcitrate cycle I	CARBOXYLATES-DEG
PWY0-43	conversion of succinate to propanoate	CARBOXYLATES-DEG
PWY0-44	D-allose degradation	Carbohydrates-Degradation
PWY0-461	L-lysine degradation I	Amino-Acid-Degradation
PWY0-501	lipoate biosynthesis and incorporation I	Cofactor-Biosynthesis
PWY0-501-1	lipoate biosynthesis and incorporation V (mammals)	Cofactor-Biosynthesis
PWY0-521	fructoselysine and psicoselysine degradation	SECONDARY-METABOLITE-DEGRADATION
PWY0-522	lipoate salvage I	Cofactor-Biosynthesis
PWY0-541	cyclopropane fatty acid (CFA) biosynthesis	Lipid-Biosynthesis
PWY0-662	PRPP biosynthesis	Carbohydrates-Biosynthesis
PWY0-781	aspartate superpathway	Others
PWY0-823	L-arginine degradation III (arginine decarboxylase/agmatinase pathway)	Amino-Acid-Degradation
PWY0-845	superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	Cofactor-Biosynthesis
PWY0-862	(5Z)-dodecenoate biosynthesis I	Lipid-Biosynthesis
PWY0-881	superpathway of fatty acid biosynthesis I (E. coli)	Lipid-Biosynthesis
PWY0-901	L-selenocysteine biosynthesis I (bacteria)	Amino-Acid-Biosynthesis
PWY0-981	taurine degradation IV	Noncarbon-Nutrients
PWY1-2	L-alanine degradation IV	Amino-Acid-Degradation
PWY1-3	polyhydroxybutanoate biosynthesis	Storage-Compounds-Biosynthesis
PWY185E-1	mycobactin biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY18C3-1	cholesterol biosynthesis (plants, early side-chain reductase)	Lipid-Biosynthesis
PWY18C3-10	triacylsucrose biosynthesis (Solanum)	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY18C3-11	tetraacylsucrose biosynthesis (Solanum)	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY18C3-12	superpathway of acylsucrose biosynthesis (cultivated tomato)	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY18C3-13	cis-abienol biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY18C3-14	superpathway of glandular trichomes produced diterpenoids (tobacco)	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY18C3-15	acylsucrose biosynthesis (Solanum pennellii)	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY18C3-16	acylsucrose biosynthesis (Solanum habrochaites)	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY18C3-17	superpathway of acylsucrose biosynthesis (wild tomato)	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY18C3-18	labdenediol and sclareol biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY18C3-2	solasodine and soladulcidine biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY18C3-20	gentisate 5-O-&beta;-D-xylopyranoside biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY18C3-21	phenylpropanoid volatiles glycoconjugation (tomato)	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY18C3-22	methylsalicylate biosynthesis	AROMATIC-COMPOUNDS-BIOSYN
PWY18C3-23	guaiacol biosynthesis	AROMATIC-COMPOUNDS-BIOSYN
PWY18C3-24	methylsalicylate degradation	SECONDARY-METABOLITE-DEGRADATION
PWY18C3-25	superpathway of methylsalicylate metabolism	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY18C3-3	&alpha;-tomatine biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY18C3-4	solasodine glycosylation	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY18C3-5	&alpha;-tomatine degradation	SECONDARY-METABOLITE-DEGRADATION
PWY18C3-6	superpathway of glycoalkaloid metabolism (Solanaceae)	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY18C3-7	cembratrienediol biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY18C3-8	monoacylsucrose biosynthesis (Solanum)	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY18C3-9	diacylsucrose biosynthesis (Solanum)	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY18HP-2	decaprenoxanthin diglucoside biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY1A0-6120	streptorubin B biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY1A0-6325	actinorhodin biosynthesis	SECONDARY-METABOLITE-BIOSYNTHESIS
PWY1F-353	glycine betaine biosynthesis III (plants)	Polyamine-Biosynthesis
PWY1F-467	phenylpropanoid biosynthesis, initial reactions	SECONDARY-METABOLITE-BIOSYNTHESIS
